Id_comment,commentaire,qualite
27828324,vincent était très accueillant lors du check in et avant l'arrivée à paris echange et retour des clés ont été très facile le studio est très joli et bien équipé linge est aussi mis à disposition et ressemble exactement aux photos mis à disposition sur le site airbnb le studio est situé au rez de chaussée le quartier est très sympa aussi et le marais très proche bref c'est le parfait studio pour un séjour à paris durant lequel on se balade dehors ou travaille durant la journée,positif
63660831,bonne appartement rien à redire je recommande,positif
124633578,tout parfait un appartement charmant specialment l'endroit directement a la cimentière de père lachaise et quelques mètres au prochain metro et le lit etaient les higlights un accueil super gentille en plus reconmendable 100 %,positif
107070837,accueil très sympathique appartement confortable et calme avec une vue superbe sur paris,positif
8463835,l'appartement de christian est situé dans le coeur du 3ème et il est très accessible depuis le métro l'appartement est plutôt propre christian était sympathique et d'une grande aide en ce qui concerne l'heure de départ et les bagages christian's apartment is centrally located and easily accessible from the métro the apartment is quite clean and neat christian was helpful and accommodating concerning departure times and luggage storage,positif
13550921,grégory est très chaleureux il ne manque pas de marquer votre séjour d'une petite attention l'appartement est très bien situé idéale pour visiter paris à pied si vous voulez un appartement typiquement ambiance parisienne c'est celui qu'il vous faut attention au cinquième étage sans ascenseur mais grégory est là pour vous aider à votre arrivée je vous le recommande,positif
9997581,je cherchais pour quelques jours un petit logement dans le 11éme arrondissement très agréable à vivre et proche de tout à pied ou en vélo ou en transport en commun bastille république père lachaise marais etc cet appartement a été parfait facile d'accès métros et bus proches calme il donne sur des jardins et on entend les oiseaux le matin  accueillant pratique en effet laurent a tout prévu l'essentiel cuisine parfaitement équipée salle de bain irréprochable literie impeccable comme l'agréable parapluie serviette à volonté déco sobre et de bon goût plateau thé café  aucun problème de sécurité avec les portes d'accès codées et clefs de sécurité système de chauffage simple et efficace accès internet sans difficulté le logement est d'une propreté irréprochable jusque dans les petits coins laurent était là pour m'accueillir et préciser si besoin toutes les infos qu'il avait pris la peine de m'envoyer au paravent ainsi que pour m'indiquer quelques bons plans du quartier et en plus de paris nous avons voyager un peu en asie sans hésiter contactez laurent,positif
57319051,l'appartement est bien situé et très propre par contre nous avons regretté le fait qu'il soit très impersonnel,positif
19428957,le studio est propre et lumineux il est bien situé surtout pour aller à la gare du nord dominique nous a accueilli chaleureusement et on avait aucun problème,positif
66351329,excellent accueil de la part de dominique le logement correspondait parfaitement à la description et il était même mieux que ce à quoi nous nous attendions facile à trouver grâce aux indications fournies par dominique,positif
9025893,parfait idéalement situé calme et très bien équipé nous nous sommes beaucoup plu dans cet appartement merci à charles,positif
15233500,françois a été un hôte très agréable ponctuel arrangeant il nous a accueilli avec une grande gentillesse et notre séjour dans ce très joli appartement a été une vraie réussite nous reviendrons avec un grand plaisir chez toi françois,positif
103582990,appartement idéalement placé au coeur du marais déco sympa et propreté nickel n'hésitez pas à louer le logement de françois,positif
123435599,j'ai fait une demande tardive à la dernière minute paul a été très réactif avenant et m'a parfaitement expliqué comment accéder au logement mon séjour s'est bien passé merci,positif
92629572,du linge propre de la place dans l'armoire et une commode à notre disposition pour ranger nos affaires,positif
110867383,nous avons passé un excellent séjour dans l'appartement de claire l'appartement correspond aux photos il est très lumineux et très bien placé nous avons eu une excellente communication avec claire qui est un hôte très attentionnée je ne peux que recommander son appartement,positif
128507389,conforme aux photos et à la description bon rapport qualité prix,positif
112482051,nous avons été très bien reçu par carole l'appartement est idéalement situé à bercy très confortable avec tous les équipements nécessaires,positif
46621968,nous avons passé un séjour très agréable dans l'appartement de mathieu l'appart est on ne peut plus central et néanmoins on n'entend pas de bruit dérangeant pendant la nuit l'appartement ressemble exactement à ce que l'on voit sur les photos et dispose vraiment de tout pour un maximum de confort si mathieu n'était pas personnellement présent pour nous montrer les lieux il a tout de même fait tout pour rester en contact et pour nous remettre les clés seul inconvénient s'il y en a est l'escalier assez étroit et le nombre de marches pour y accéder mais cela permet aussi une vue assez jolie sur le nouveau toit des halles et les toits de paris en général,positif
69868012,l'appart est très bien situé 2min du métro et commodités proches boulangerie traiteur pizzeria c'est calme et fonctionnel le quartier et ses habitants sont très sympas,positif
