Id_comment,commentaire,qualite
9052808, studio être très bien placer calme et fidèle photo métro vélib tout être portée main propriétaire être souriant et arrangeant alors n’hésitez pas réserver tarder parce qu’à trop attendre d’autres voyageur chiper place et ne être pas décevoir,positif
41603429, sommer tout simplement ravir avoir decouvert experience airbnb olivier et mathieu tout etait parfait et meme dessus avoir attendre appartement être adorable plein cœur marais joliment decore et impecable avoir avoir impression etre mieux loge qu avoir hotel mais être aussi sentiment vivre appart parisien etait tres sympa avoir etaient juste incroyablement gentil sympathique et toujours donner conseil endroit avoir visiter petit chien etait adorable et super bien dressee avoir ne pas aller chambre être plaisir revenir si repasser pari,positif
126941829, logement sympa et propre très proche boutique bar et restaurant avoir pas sacré cœur et prêt transport public avoir avoir beaucoup plaisir séjourner week end escapade,positif
75389284, annick être merveille hôte appartement être plein charme très bien situer recommander chaudement,positif
126481431, accueil chaleureux et courtois part frédéric hôte studio très propre décoration raffiner beau emplacement très joli vue tour eiffel,positif
53571294, très beau appartement bien aménager proche métro donc très pratiquer ne pas hésiter être très bon plan,positif
56597638, avoir passer séjour superbe apppartement être idéalement situer beaubourg hotel ville et chatelet donner rue vivant tout être silencieux dris être très flexible niveau temps arrivé et départ avoir grandement apprécier grand merci et bientôt pouvoir être,positif
56281685, raccord ensemble commentaire quartier super bon situation studette propre et agréable bref satisfaire ensemble seul bémol matelas vraiment très défraîchir et très inconfortable,positif
56769622, être sympa bien accueillir et facilement joignable appartement agréable et lire très confortable,positif
8973207, séjour trés sympa studette bien équiper et très bien situer plus audrey être super gentil et faire maximum pour que confort être garantir hôte recommandé,positif
123629681, appartement fabrice être très agréable être et ne être pas avoir étroit appartement être bien situer pari avoir minute avoir pied métro gare lyon fabrice avoir être présent lorsque avoir question avoir également avoir 1h30 retard avoir cause transport et hôte avoir être très compréhensif merci sejour,positif
101797660, superbement et chaleureusement recevoir chaleur humain dégager lieu petit mais extrêmement convivial et chaleureux hôte ouvrer porte mais pas que ouvrer cœur dernier petit mot merci,positif
30777532, quartier sympa et vivre résidence calme,positif
85686433, logement calme et très bien situer quartier très animer pas bruir alors que pas bastille appartement être lumineux et donner cour charmant avoir conseiller,positif
120853059, logement propre et qualité nicolas avoir parfaitement recevoir proche transport et situer quartier voir recommander fortement,positif
37989129, accueil sympathique et chaleureux arrivé très bon heure avion antilles obliger séjour parfaire destination si devoir revenir pari merci annabel,positif
65379590, antoine être invisible mais problème explication très clair récupérer clé description conforme réalité vaisselle très sommaire mais avoir choisir prendre repas extérieur donc parfait recommander chaudement,positif
125699017, bon emplacement résidence calme,positif
21318724, avoir passer nuit studio julia lors déplacement professionnel pari studio correspondre exactement photo être joliment décorer et très propre être bien situer proche seine champ élysée et transport commun et même temps calme car cour intérieur et étage julia être occuper beaucoup soin que arrivé séjour et départ passer bien avoir passer bon séjour être loger là bas et recommander louer petit studio,positif
