Airline,Airline ID,Name,Source airport,Source,Destination airport,Target,Country
FR,4296,Ryanair,WMI,8414,BGY,1525,Ireland
FR,4296,Ryanair,WMI,8414,BLQ,1538,Ireland
FR,4296,Ryanair,WMI,8414,BRS,490,Ireland
FR,4296,Ryanair,WMI,8414,BVA,1367,Ireland
FR,4296,Ryanair,WMI,8414,CHQ,1474,Ireland
FR,4296,Ryanair,WMI,8414,CIA,1553,Ireland
FR,4296,Ryanair,WMI,8414,CRL,304,Ireland
FR,4296,Ryanair,WMI,8414,DUB,599,Ireland
FR,4296,Ryanair,WMI,8414,EIN,585,Ireland
FR,4296,Ryanair,WMI,8414,EMA,523,Ireland
FR,4296,Ryanair,WMI,8414,GDN,668,Ireland
FR,4296,Ryanair,WMI,8414,LPL,491,Ireland
FR,4296,Ryanair,WMI,8414,MAN,478,Ireland
FR,4296,Ryanair,WMI,8414,MRS,1353,Ireland
FR,4296,Ryanair,WMI,8414,NYO,699,Ireland
FR,4296,Ryanair,WMI,8414,PIK,537,Ireland
FR,4296,Ryanair,WMI,8414,PMI,3998,Ireland
FR,4296,Ryanair,WMI,8414,PSA,1562,Ireland
FR,4296,Ryanair,WMI,8414,RYG,657,Ireland
FR,4296,Ryanair,WMI,8414,SKG,1486,Ireland
FR,4296,Ryanair,WMI,8414,SNN,603,Ireland
FR,4296,Ryanair,WMI,8414,STN,548,Ireland
FR,4296,Ryanair,WMI,8414,TPS,1515,Ireland
FR,4296,Ryanair,WMI,8414,WRO,680,Ireland
FR,4296,Ryanair,WRO,680,AGP,1230,Ireland
FR,4296,Ryanair,WRO,680,ALC,1212,Ireland
FR,4296,Ryanair,WRO,680,BGY,1525,Ireland
FR,4296,Ryanair,WRO,680,BLQ,1538,Ireland
FR,4296,Ryanair,WRO,680,BRS,490,Ireland
FR,4296,Ryanair,WRO,680,CHQ,1474,Ireland
FR,4296,Ryanair,WRO,680,CIA,1553,Ireland
FR,4296,Ryanair,WRO,680,DUB,599,Ireland
FR,4296,Ryanair,WRO,680,EMA,523,Ireland
FR,4296,Ryanair,WRO,680,GRO,1222,Ireland
FR,4296,Ryanair,WRO,680,LPL,491,Ireland
FR,4296,Ryanair,WRO,680,MLA,1606,Ireland
FR,4296,Ryanair,WRO,680,ORK,596,Ireland
FR,4296,Ryanair,WRO,680,PIK,537,Ireland
FR,4296,Ryanair,WRO,680,RYG,657,Ireland
FR,4296,Ryanair,WRO,680,SNN,603,Ireland
FR,4296,Ryanair,WRO,680,STN,548,Ireland
FR,4296,Ryanair,WRO,680,WMI,8414,Ireland
FR,4296,Ryanair,XCR,1374,OPO,1636,Ireland
FR,4296,Ryanair,XCR,1374,RAK,1075,Ireland
FR,4296,Ryanair,XRY,1226,BCN,1218,Ireland
FR,4296,Ryanair,XRY,1226,HHN,355,Ireland
FR,4296,Ryanair,XRY,1226,STN,548,Ireland
FR,4296,Ryanair,ZAD,1209,BLL,608,Ireland
FR,4296,Ryanair,ZAD,1209,BVA,1367,Ireland
FR,4296,Ryanair,ZAD,1209,CRL,304,Ireland
FR,4296,Ryanair,ZAD,1209,DUB,599,Ireland
FR,4296,Ryanair,ZAD,1209,FKB,4166,Ireland
FR,4296,Ryanair,ZAD,1209,GSE,691,Ireland
FR,4296,Ryanair,ZAD,1209,HAU,645,Ireland
FR,4296,Ryanair,ZAD,1209,HHN,355,Ireland
FR,4296,Ryanair,ZAD,1209,MAN,478,Ireland
FR,4296,Ryanair,ZAD,1209,MRS,1353,Ireland
FR,4296,Ryanair,ZAD,1209,NRN,4198,Ireland
FR,4296,Ryanair,ZAD,1209,NYO,699,Ireland
FR,4296,Ryanair,ZAD,1209,RYG,657,Ireland
FR,4296,Ryanair,ZAD,1209,STN,548,Ireland
FR,4296,Ryanair,ZAZ,1252,ACE,1055,Ireland
FR,4296,Ryanair,ZAZ,1252,BGY,1525,Ireland
FR,4296,Ryanair,ZAZ,1252,BVA,1367,Ireland
FR,4296,Ryanair,ZAZ,1252,CRL,304,Ireland
FR,4296,Ryanair,ZAZ,1252,STN,548,Ireland
FR,4296,Ryanair,ZTH,1488,CRL,304,Ireland
FS,4513,Servicios de Transportes A,CDG,1382,DJE,293,Argentina
FS,4513,Servicios de Transportes A,CDG,1382,MIR,286,Argentina
FS,4513,Servicios de Transportes A,CDG,1382,SFA,295,Argentina
FS,4513,Servicios de Transportes A,CDG,1382,TUN,287,Argentina
FS,4513,Servicios de Transportes A,DJE,293,CDG,1382,Argentina
FS,4513,Servicios de Transportes A,DJE,293,TIP,1157,Argentina
FS,4513,Servicios de Transportes A,MIR,286,CDG,1382,Argentina
FS,4513,Servicios de Transportes A,MIR,286,TIP,1157,Argentina
FS,4513,Servicios de Transportes A,SFA,295,CDG,1382,Argentina
FS,4513,Servicios de Transportes A,SFA,295,TIP,1157,Argentina
FS,4513,Servicios de Transportes A,TIP,1157,DJE,293,Argentina
FS,4513,Servicios de Transportes A,TIP,1157,MIR,286,Argentina
FS,4513,Servicios de Transportes A,TIP,1157,SFA,295,Argentina
FS,4513,Servicios de Transportes A,TIP,1157,TUN,287,Argentina
FS,4513,Servicios de Transportes A,TUN,287,CDG,1382,Argentina
FS,4513,Servicios de Transportes A,TUN,287,TIP,1157,Argentina
FS,4513,Servicios de Transportes A,YUL,146,TUN,287,Argentina
FV,641,Rossiya-Russian Airlines,DUS,345,LED,2948,Russia
FV,641,Rossiya-Russian Airlines,KZN,2990,LED,2948,Russia
FV,641,Rossiya-Russian Airlines,LED,2948,DUS,345,Russia
FV,641,Rossiya-Russian Airlines,LED,2948,HAM,342,Russia
FV,641,Rossiya-Russian Airlines,LED,2948,KZN,2990,Russia
FW,2826,Ibex Airlines,CTS,2287,ITM,2334,Japan
FW,2826,Ibex Airlines,CTS,2287,SDJ,2347,Japan
FW,2826,Ibex Airlines,FKS,5999,ITM,2334,Japan
FW,2826,Ibex Airlines,FUK,2305,ITM,2334,Japan
FW,2826,Ibex Airlines,FUK,2305,KMI,2308,Japan
FW,2826,Ibex Airlines,FUK,2305,KMQ,2322,Japan
FW,2826,Ibex Airlines,FUK,2305,NGO,3942,Japan
FW,2826,Ibex Airlines,FUK,2305,SDJ,2347,Japan
FW,2826,Ibex Airlines,HIJ,2326,NRT,2279,Japan
FW,2826,Ibex Airlines,HIJ,2326,SDJ,2347,Japan
FW,2826,Ibex Airlines,ITM,2334,CTS,2287,Japan
FW,2826,Ibex Airlines,ITM,2334,FKS,5999,Japan
FW,2826,Ibex Airlines,ITM,2334,FUK,2305,Japan
FW,2826,Ibex Airlines,ITM,2334,OIT,2310,Japan
FW,2826,Ibex Airlines,ITM,2334,SDJ,2347,Japan
FW,2826,Ibex Airlines,KMI,2308,FUK,2305,Japan
FW,2826,Ibex Airlines,KMQ,2322,FUK,2305,Japan
FW,2826,Ibex Airlines,KMQ,2322,NRT,2279,Japan
FW,2826,Ibex Airlines,KMQ,2322,SDJ,2347,Japan
FW,2826,Ibex Airlines,NGO,3942,FUK,2305,Japan
FW,2826,Ibex Airlines,NGO,3942,OIT,2310,Japan
FW,2826,Ibex Airlines,NGO,3942,SDJ,2347,Japan
FW,2826,Ibex Airlines,NRT,2279,HIJ,2326,Japan
FW,2826,Ibex Airlines,NRT,2279,KMQ,2322,Japan
FW,2826,Ibex Airlines,OIT,2310,ITM,2334,Japan
FW,2826,Ibex Airlines,OIT,2310,NGO,3942,Japan
FW,2826,Ibex Airlines,SDJ,2347,CTS,2287,Japan
FW,2826,Ibex Airlines,SDJ,2347,FUK,2305,Japan
FW,2826,Ibex Airlines,SDJ,2347,HIJ,2326,Japan
FW,2826,Ibex Airlines,SDJ,2347,ITM,2334,Japan
FW,2826,Ibex Airlines,SDJ,2347,KMQ,2322,Japan
FW,2826,Ibex Airlines,SDJ,2347,NGO,3942,Japan
FY,2353,Firefly,AOR,3296,SZB,3408,Malaysia
FY,2353,Firefly,BTH,3903,SZB,3408,Malaysia
FY,2353,Firefly,BTJ,3294,PEN,3308,Malaysia
FY,2353,Firefly,HKT,3179,PEN,3308,Malaysia
FY,2353,Firefly,IPH,3302,SIN,3316,Malaysia
FY,2353,Firefly,JHB,3303,KBR,3298,Malaysia
FY,2353,Firefly,JHB,3303,SZB,3408,Malaysia
FY,2353,Firefly,KBR,3298,JHB,3303,Malaysia
FY,2353,Firefly,KBR,3298,PEN,3308,Malaysia
FY,2353,Firefly,KBR,3298,SZB,3408,Malaysia
FY,2353,Firefly,KTE,3300,SZB,3408,Malaysia
FY,2353,Firefly,KUA,3299,PEN,3308,Malaysia
FY,2353,Firefly,KUA,3299,SIN,3316,Malaysia
FY,2353,Firefly,LGK,3305,PEN,3308,Malaysia
FY,2353,Firefly,LGK,3305,SZB,3408,Malaysia
FY,2353,Firefly,PEN,3308,BTJ,3294,Malaysia
FY,2353,Firefly,PEN,3308,HKT,3179,Malaysia
FY,2353,Firefly,PEN,3308,KBR,3298,Malaysia
FY,2353,Firefly,PEN,3308,KUA,3299,Malaysia
FY,2353,Firefly,PEN,3308,LGK,3305,Malaysia
FY,2353,Firefly,PEN,3308,SZB,3408,Malaysia
FY,2353,Firefly,PEN,3308,USM,3177,Malaysia
FY,2353,Firefly,PKU,3273,SZB,3408,Malaysia
FY,2353,Firefly,SIN,3316,IPH,3302,Malaysia
FY,2353,Firefly,SIN,3316,KUA,3299,Malaysia
FY,2353,Firefly,SIN,3316,SZB,3408,Malaysia
FY,2353,Firefly,SZB,3408,AOR,3296,Malaysia
FY,2353,Firefly,SZB,3408,BTH,3903,Malaysia
FY,2353,Firefly,SZB,3408,JHB,3303,Malaysia
FY,2353,Firefly,SZB,3408,KBR,3298,Malaysia
FY,2353,Firefly,SZB,3408,KTE,3300,Malaysia
FY,2353,Firefly,SZB,3408,LGK,3305,Malaysia
FY,2353,Firefly,SZB,3408,PEN,3308,Malaysia
FY,2353,Firefly,SZB,3408,PKU,3273,Malaysia
FY,2353,Firefly,SZB,3408,SIN,3316,Malaysia
FY,2353,Firefly,SZB,3408,TGG,3307,Malaysia
FY,2353,Firefly,SZB,3408,USM,3177,Malaysia
FY,2353,Firefly,TGG,3307,SZB,3408,Malaysia
FY,2353,Firefly,USM,3177,PEN,3308,Malaysia
FY,2353,Firefly,USM,3177,SZB,3408,Malaysia
FZ,14485,Fly Dubai,ADD,1107,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,AHB,2059,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,AMD,2994,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,AMM,2170,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,AMM,2170,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,ASB,2976,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,BAH,2057,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,BAH,2057,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,BEG,1739,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,BEY,2177,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,BGW,4130,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,BSR,2234,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,CGP,3069,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,CMB,3024,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,DAC,3076,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,DMM,2064,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,DMM,2064,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,DOH,11051,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,DOH,11051,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,DOK,2940,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,AMD,2994,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,AMM,2170,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,BAH,2057,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,BEY,2177,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,CGP,3069,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,CMB,3024,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,DMM,2064,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,DOH,11051,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,DOK,2940,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,IEV,2944,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,JED,2072,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,KBL,2050,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,KIV,1735,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,KRT,1175,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,KTM,3125,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,KUF,2993,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,KWI,2176,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,KZN,2990,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,MCT,2194,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,MLE,3156,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,ODS,2947,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,RUH,2082,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,SVX,2975,United Arab Emirates
FZ,14485,Fly Dubai,DWC,8076,UFA,2992,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,ADD,1107,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,AHB,2059,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,AMM,2170,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,ASB,2976,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,BAH,2057,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,BEG,1739,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,BGW,4130,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,BSR,2234,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,DAC,3076,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,DMM,2064,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,DOH,11051,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,DYU,2979,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,EBL,3989,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,ELQ,2067,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,EVN,3964,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,FRU,2912,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,GYD,2922,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,HAS,2069,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,HBE,3410,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,HRK,6105,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,ISU,5952,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,JED,2072,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,JIB,4119,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,JUB,1173,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,KBL,2050,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,KHI,2206,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,KRR,2960,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,KRT,1175,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,KTM,3125,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,KWI,2176,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,LKO,3105,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,MCT,2194,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,MED,2074,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,MRV,2962,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,MUX,2214,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,NJF,7490,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,OTP,1657,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,PZU,5702,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,ROV,2964,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,SAH,3980,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,SAW,4317,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,SKP,1737,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,SKT,6776,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,SLL,2195,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,TBS,3973,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,TIF,2090,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,TUU,2089,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,VOG,2967,United Arab Emirates
FZ,14485,Fly Dubai,DXB,2188,YNB,2096,United Arab Emirates
FZ,14485,Fly Dubai,DYU,2979,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,EBL,3989,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,ELQ,2067,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,EVN,3964,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,FRU,2912,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,GYD,2922,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,HAS,2069,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,HBE,3410,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,HRK,6105,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,IEV,2944,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,ISU,5952,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,JED,2072,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,JED,2072,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,JIB,4119,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,JUB,1173,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,KBL,2050,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,KBL,2050,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,KHI,2206,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,KIV,1735,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,KRR,2960,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,KRT,1175,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,KRT,1175,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,KTM,3125,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,KTM,3125,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,KUF,2993,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,KWI,2176,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,KWI,2176,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,KZN,2990,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,LKO,3105,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,MCT,2194,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,MCT,2194,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,MED,2074,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,MLE,3156,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,MRV,2962,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,MUX,2214,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,NJF,7490,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,ODS,2947,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,OTP,1657,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,PZU,5702,KRT,1175,United Arab Emirates
FZ,14485,Fly Dubai,ROV,2964,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,RUH,2082,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,SAH,3980,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,SAW,4317,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,SKP,1737,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,SKT,6776,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,SLL,2195,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,SVX,2975,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,TBS,3973,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,TIF,2090,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,TUU,2089,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,UFA,2992,DWC,8076,United Arab Emirates
FZ,14485,Fly Dubai,VOG,2967,DXB,2188,United Arab Emirates
FZ,14485,Fly Dubai,YNB,2096,DXB,2188,United Arab Emirates
G3,1790,City Connexion Airlines,AEP,2442,GRU,2564,Burundi
G3,1790,City Connexion Airlines,AJU,2522,GIG,2560,Burundi
G3,1790,City Connexion Airlines,AJU,2522,GRU,2564,Burundi
G3,1790,City Connexion Airlines,AJU,2522,SSA,2621,Burundi
G3,1790,City Connexion Airlines,ASU,2699,GRU,2564,Burundi
G3,1790,City Connexion Airlines,AUA,2895,CCS,2851,Burundi
G3,1790,City Connexion Airlines,BEL,2526,BSB,2531,Burundi
G3,1790,City Connexion Airlines,BEL,2526,FOR,2559,Burundi
G3,1790,City Connexion Airlines,BEL,2526,GIG,2560,Burundi
G3,1790,City Connexion Airlines,BEL,2526,GRU,2564,Burundi
G3,1790,City Connexion Airlines,BEL,2526,MAB,2584,Burundi
G3,1790,City Connexion Airlines,BEL,2526,MAO,2551,Burundi
G3,1790,City Connexion Airlines,BEL,2526,MCP,2591,Burundi
G3,1790,City Connexion Airlines,BEL,2526,SLZ,2616,Burundi
G3,1790,City Connexion Airlines,BEL,2526,STM,4092,Burundi
G3,1790,City Connexion Airlines,BGI,2875,GRU,2564,Burundi
G3,1790,City Connexion Airlines,BPS,4209,CNF,2537,Burundi
G3,1790,City Connexion Airlines,BPS,4209,GRU,2564,Burundi
G3,1790,City Connexion Airlines,BPS,4209,SSA,2621,Burundi
G3,1790,City Connexion Airlines,BSB,2531,BEL,2526,Burundi
G3,1790,City Connexion Airlines,BSB,2531,CGB,2548,Burundi
G3,1790,City Connexion Airlines,BSB,2531,CGH,2618,Burundi
G3,1790,City Connexion Airlines,BSB,2531,CGR,2538,Burundi
G3,1790,City Connexion Airlines,BSB,2531,CNF,2537,Burundi
G3,1790,City Connexion Airlines,BSB,2531,CWB,2545,Burundi
G3,1790,City Connexion Airlines,BSB,2531,FOR,2559,Burundi
G3,1790,City Connexion Airlines,BSB,2531,GIG,2560,Burundi
G3,1790,City Connexion Airlines,BSB,2531,GRU,2564,Burundi
G3,1790,City Connexion Airlines,BSB,2531,GYN,2562,Burundi
G3,1790,City Connexion Airlines,BSB,2531,IMP,2572,Burundi
G3,1790,City Connexion Airlines,BSB,2531,JPA,2575,Burundi
G3,1790,City Connexion Airlines,BSB,2531,MAB,2584,Burundi
G3,1790,City Connexion Airlines,BSB,2531,MAO,2551,Burundi
G3,1790,City Connexion Airlines,BSB,2531,MCZ,2590,Burundi
G3,1790,City Connexion Airlines,BSB,2531,NAT,2597,Burundi
G3,1790,City Connexion Airlines,BSB,2531,PMW,4214,Burundi
G3,1790,City Connexion Airlines,BSB,2531,POA,2599,Burundi
G3,1790,City Connexion Airlines,BSB,2531,PVH,2607,Burundi
G3,1790,City Connexion Airlines,BSB,2531,RBR,2609,Burundi
G3,1790,City Connexion Airlines,BSB,2531,REC,2610,Burundi
G3,1790,City Connexion Airlines,BSB,2531,SDU,2612,Burundi
G3,1790,City Connexion Airlines,BSB,2531,SLZ,2616,Burundi
G3,1790,City Connexion Airlines,BSB,2531,SSA,2621,Burundi
G3,1790,City Connexion Airlines,BSB,2531,THE,2623,Burundi
G3,1790,City Connexion Airlines,BSB,2531,VCP,2578,Burundi
G3,1790,City Connexion Airlines,BVB,2533,MAO,2551,Burundi
G3,1790,City Connexion Airlines,CCS,2851,AUA,2895,Burundi
G3,1790,City Connexion Airlines,CCS,2851,GRU,2564,Burundi
G3,1790,City Connexion Airlines,CCS,2851,PUJ,1760,Burundi
G3,1790,City Connexion Airlines,CGB,2548,BSB,2531,Burundi
G3,1790,City Connexion Airlines,CGB,2548,CGH,2618,Burundi
G3,1790,City Connexion Airlines,CGB,2548,CGR,2538,Burundi
G3,1790,City Connexion Airlines,CGB,2548,GIG,2560,Burundi
G3,1790,City Connexion Airlines,CGB,2548,GRU,2564,Burundi
G3,1790,City Connexion Airlines,CGB,2548,PVH,2607,Burundi
G3,1790,City Connexion Airlines,CGH,2618,BSB,2531,Burundi
G3,1790,City Connexion Airlines,CGH,2618,CGB,2548,Burundi
G3,1790,City Connexion Airlines,CGH,2618,CGR,2538,Burundi
G3,1790,City Connexion Airlines,CGH,2618,CLV,4215,Burundi
G3,1790,City Connexion Airlines,CGH,2618,CNF,2537,Burundi
G3,1790,City Connexion Airlines,CGH,2618,CWB,2545,Burundi
G3,1790,City Connexion Airlines,CGH,2618,CXJ,2547,Burundi
G3,1790,City Connexion Airlines,CGH,2618,FLN,2555,Burundi
G3,1790,City Connexion Airlines,CGH,2618,GIG,2560,Burundi
G3,1790,City Connexion Airlines,CGH,2618,GYN,2562,Burundi
G3,1790,City Connexion Airlines,CGH,2618,JOI,2576,Burundi
G3,1790,City Connexion Airlines,CGH,2618,JTC,8238,Burundi
G3,1790,City Connexion Airlines,CGH,2618,LDB,2581,Burundi
G3,1790,City Connexion Airlines,CGH,2618,MGF,2586,Burundi
G3,1790,City Connexion Airlines,CGH,2618,NVT,2595,Burundi
G3,1790,City Connexion Airlines,CGH,2618,POA,2599,Burundi
G3,1790,City Connexion Airlines,CGH,2618,PPB,2550,Burundi
G3,1790,City Connexion Airlines,CGH,2618,SDU,2612,Burundi
G3,1790,City Connexion Airlines,CGH,2618,SSA,2621,Burundi
G3,1790,City Connexion Airlines,CGH,2618,UDI,2633,Burundi
G3,1790,City Connexion Airlines,CGH,2618,VIX,2638,Burundi
G3,1790,City Connexion Airlines,CGR,2538,BSB,2531,Burundi
G3,1790,City Connexion Airlines,CGR,2538,CGB,2548,Burundi
G3,1790,City Connexion Airlines,CGR,2538,CGH,2618,Burundi
G3,1790,City Connexion Airlines,CGR,2538,GIG,2560,Burundi
G3,1790,City Connexion Airlines,CGR,2538,GRU,2564,Burundi
G3,1790,City Connexion Airlines,CGR,2538,MGF,2586,Burundi
G3,1790,City Connexion Airlines,CLV,4215,CGH,2618,Burundi
G3,1790,City Connexion Airlines,CNF,2537,BPS,4209,Burundi
G3,1790,City Connexion Airlines,CNF,2537,BSB,2531,Burundi
G3,1790,City Connexion Airlines,CNF,2537,CGH,2618,Burundi
G3,1790,City Connexion Airlines,CNF,2537,GIG,2560,Burundi
G3,1790,City Connexion Airlines,CNF,2537,GRU,2564,Burundi
G3,1790,City Connexion Airlines,CNF,2537,GYN,2562,Burundi
G3,1790,City Connexion Airlines,CNF,2537,IOS,2569,Burundi
G3,1790,City Connexion Airlines,CNF,2537,MOC,2587,Burundi
G3,1790,City Connexion Airlines,CNF,2537,REC,2610,Burundi
G3,1790,City Connexion Airlines,CNF,2537,SDU,2612,Burundi
G3,1790,City Connexion Airlines,CNF,2537,SSA,2621,Burundi
